3dmodel_id,path,meshes,materials,textures,images,image_height_max,image_height_min,image_width_max,image_width_min,vertices,faces,extent_x,extent_y,extent_z
B07B4Z3B8H,H/B07B4Z3B8H.glb,1,1,3,3,2048,2048,2048,2048,20100,36373,1.746537446975708,1.4411556720733643,2.5065929889678955
B07DBGPV4C,C/B07DBGPV4C.glb,1,1,3,3,2048,2048,2048,2048,90813,173335,0.8292406797409058,1.1319396495819092,0.8189885020256042
B07MCCSGS1,1/B07MCCSGS1.glb,1,1,3,3,4096,4096,4096,4096,197986,380966,1.8764370679855347,1.6445754766464233,2.2208685874938965
B07MMPT7C9,9/B07MMPT7C9.glb,1,1,3,3,4096,4096,4096,4096,29341,42708,0.5999490278398905,1.015746150436754,0.6418580421459583
B07HZ763CZ,Z/B07HZ763CZ.glb,1,1,3,3,2048,2048,2048,2048,24285,42180,1.049995243549347,0.9370828866958618,1.0424408912658691
B07HZ4ZQS7,7/B07HZ4ZQS7.glb,1,1,3,3,4096,4096,4096,4096,39107,68484,2.3169673681259155,0.9616942405700684,1.0613365769386292
B07QBMQ75C,C/B07QBMQ75C.glb,1,1,3,3,4096,4096,4096,4096,42142,78304,0.8474482297897339,1.0108535289764404,0.96858811378479
B07J5974RK,K/B07J5974RK.glb,1,1,3,3,4096,4096,4096,4096,6575,11604,1.4520665602777205,0.7210753236128791,0.7050256654210076
B07QHYD4GW,W/B07QHYD4GW.glb,1,1,3,3,4096,4096,4096,4096,20922,36568,1.219515085220337,1.015946626663208,1.0407078266143799
B0825DWB39,9/B0825DWB39.glb,1,1,3,3,4096,4096,4096,4096,86222,122695,0.3250442445278168,0.5605818033218384,0.27868928015232086
B086VLQ6WF,F/B086VLQ6WF.glb,1,1,3,3,4096,4096,4096,4096,76059,118812,1.5573806762695312,0.65927654504776,2.0716705322265625
B0857JZJPR,R/B0857JZJPR.glb,1,1,3,3,4096,4096,4096,4096,172698,222736,1.198364496231079,0.4573483467102051,0.5072357058525085
B073P3HHFS,S/B073P3HHFS.glb,1,1,4,4,2048,2048,2048,2048,13481,23418,0.28609295189380646,0.4560278654098511,0.15337195992469788
B07B4MF6YH,H/B07B4MF6YH.glb,1,1,3,3,4096,4096,4096,4096,7328,13488,0.8980682194232941,0.5190657377243042,0.6772392392158508
B07SYL1X9G,G/B07SYL1X9G.glb,1,1,3,3,4096,4096,4096,4096,22507,42580,1.0,0.8199999928474426,0.9999999701976776
B082Q8WR7G,G/B082Q8WR7G.glb,1,1,3,3,4096,4096,4096,4096,12155,22400,0.8367195725440979,0.48139724135398865,0.6828443706035614
B07K7K7GR1,1/B07K7K7GR1.glb,1,1,3,3,4096,4096,4096,4096,5787,10052,1.245514886695506,0.4399280313341938,0.8454446888617536
B0723H8HLM,M/B0723H8HLM.glb,1,1,3,3,2048,2048,2048,2048,20250,36258,1.8546754121780396,0.9798206686973572,0.9616721570491791
B08DGB533F,F/B08DGB533F.glb,1,1,4,4,4096,4096,4096,4096,208845,378092,3.0430071353912354,2.9972429275512695,3.120970368385315
B07QD9BLP3,3/B07QD9BLP3.glb,1,1,3,3,4096,4096,4096,4096,6916,8748,1.1987903118133545,0.98990398645401,0.5589371919631958
B0825DNRYN,N/B0825DNRYN.glb,1,1,3,3,4096,4096,4096,4096,6066,7796,0.22859998792409897,0.4281965494155884,0.2285999208688736
B07QDNR85R,R/B07QDNR85R.glb,1,1,3,3,4096,4096,4096,4096,183032,357512,1.9364818334579468,1.5769672393798828,2.2218945026397705
B0831XR16X,X/B0831XR16X.glb,1,1,3,3,4096,4096,4096,4096,35052,65251,1.777999997138977,0.7619999647140503,0.7746999859809875
B082DFL4JW,W/B082DFL4JW.glb,1,1,3,3,4096,4096,4096,4096,22299,30876,1.0159063339233398,0.7619991302490234,0.4697539061307907
B075QK52FF,F/B075QK52FF.glb,1,1,3,3,2048,2048,2048,2048,27816,36762,1.8134347200393677,1.6074820756912231,2.1800155639648438
B07BZQPQM8,8/B07BZQPQM8.glb,1,1,3,3,2048,2048,2048,2048,14457,25940,0.6514068245887756,0.9202004075050354,0.6602635979652405
B075X4VW2P,P/B075X4VW2P.glb,1,1,3,3,4096,4096,4096,4096,11637,16260,1.981200218200684,0.6350000320871629,0.6857999756097685
B07B4MD9X1,1/B07B4MD9X1.glb,1,1,3,3,2048,2048,2048,2048,30234,55348,1.8018783330917358,0.8535638451576233,0.9742652773857117
B084ZBLCFL,L/B084ZBLCFL.glb,1,1,3,3,4096,4096,4096,4096,12177,14870,2.0071747303009033,0.5097291469573975,2.108276844024658
B07QZ478KZ,Z/B07QZ478KZ.glb,1,1,3,3,4096,4096,4096,4096,22463,42398,0.4300667941570282,1.114941120147705,0.5045306086540222
B07HYYF5XJ,J/B07HYYF5XJ.glb,1,1,3,3,2048,2048,2048,2048,22060,37928,1.232340157032013,1.0061628818511963,0.9778160154819489
B075X12QV9,9/B075X12QV9.glb,1,1,4,4,2048,2048,2048,2048,5175,8116,0.3752511292695999,0.5402815341949463,0.37568335235118866
B07B4G5QDB,B/B07B4G5QDB.glb,1,1,3,3,2048,2048,2048,2048,9972,17212,2.2176547050476074,0.8744267225265503,0.8589745163917542
B07DW6432S,S/B07DW6432S.glb,1,1,3,3,4096,4096,4096,4096,7554,13198,0.7814829051494598,0.8753561973571777,0.749782383441925
B075X4PRXC,C/B075X4PRXC.glb,1,1,3,3,2048,2048,2048,2048,54628,100784,0.8534872531890869,0.943425178527832,1.013990044593811
B07JGY5LPJ,J/B07JGY5LPJ.glb,1,1,3,3,4096,4096,4096,4096,9882,15972,1.82999995433456,2.0200002193451,0.5999999465387539
B07B4SCB4H,H/B07B4SCB4H.glb,1,1,3,3,4096,4096,4096,4096,25327,44760,1.6775946617126465,1.3376410007476807,2.3218897581100464
B0825D8BP7,7/B0825D8BP7.glb,1,1,3,3,4096,4096,4096,4096,7996,12940,0.32381103932857513,0.6223000288009644,0.3238110691308975
B074VKVP97,7/B074VKVP97.glb,1,1,3,3,2048,2048,2048,2048,5490,10668,0.43849053978919983,0.42961642146110535,0.1638958901166916
B07B4Y45RJ,J/B07B4Y45RJ.glb,1,1,3,3,2048,2048,2048,2048,18361,32881,0.6138342916965485,0.6043208837509155,0.4469075947999954
B082QCHXNK,K/B082QCHXNK.glb,1,1,3,3,4096,4096,4096,4096,19306,34488,1.1184937953948975,0.7830140590667725,0.953170657157898
B07B4MDB89,9/B07B4MDB89.glb,1,1,3,3,2048,2048,2048,2048,13240,22764,3.470539093017578,0.9497032761573792,1.6044711470603943
B07B4MDG86,6/B07B4MDG86.glb,1,1,3,3,4096,4096,4096,4096,15946,27064,0.7725996971130371,0.4971800148487091,0.5735386610031128
B07JKJMTZ9,9/B07JKJMTZ9.glb,1,1,3,3,4096,4096,4096,4096,18365,30090,0.5699759848418462,0.7797799241673958,0.5397499419840589
B07B4SC7VT,T/B07B4SC7VT.glb,1,1,3,3,2048,2048,2048,2048,15340,28212,1.7138662338256836,1.329720139503479,2.146783471107483
B07HZ1LZS1,1/B07HZ1LZS1.glb,1,1,3,3,2048,2048,2048,2048,52617,95884,2.467801094055176,1.0035769939422607,2.452327013015747
B07M7MN85B,B/B07M7MN85B.glb,1,1,3,3,4096,4096,4096,4096,181985,354500,2.314328193664551,1.2705683708190918,2.2188589572906494
B07BWLJNRG,G/B07BWLJNRG.glb,1,1,3,3,2048,2048,2048,2048,29512,50772,3.205113410949707,0.9221696853637695,1.6502349376678467
B075QDTYGK,K/B075QDTYGK.glb,1,1,3,3,2048,2048,2048,2048,45379,84872,1.6058082580566406,1.2679446935653687,2.4926693439483643
B07BWMQLS9,9/B07BWMQLS9.glb,1,1,3,3,2048,2048,2048,2048,56903,104916,2.9558318853378296,0.8998122811317444,1.9391818046569824
B07HYY8ZGY,Y/B07HYY8ZGY.glb,1,1,3,3,2048,2048,2048,2048,9419,15422,2.41548752784729,0.8673226833343506,0.9688200056552887
B07B4YXWRB,B/B07B4YXWRB.glb,1,1,3,3,2048,2048,2048,2048,34106,63058,1.6656670570373535,1.387068748474121,2.0361369848251343
B07B7DKRW4,4/B07B7DKRW4.glb,1,1,3,3,2048,2048,2048,2048,37877,36650,1.2885961532592773,0.8605918884277344,0.6298306882381439
B075X4JB1T,T/B075X4JB1T.glb,1,1,3,3,4096,4096,4096,4096,16581,31176,0.7014915347099304,0.8231189250946045,0.848439633846283
B07L1DX1LH,H/B07L1DX1LH.glb,1,1,3,3,4096,4096,4096,4096,1568,2092,0.48918187618255615,0.4873672127723694,0.4266999661922455
B07HSJJF2X,X/B07HSJJF2X.glb,1,1,3,3,2048,2048,2048,2048,1120,972,1.8050736784934998,0.7667850852012634,0.8928813934326172
B07QFP4M4D,D/B07QFP4M4D.glb,1,1,3,3,4096,4096,4096,4096,31187,54890,2.1580464839935303,0.9652435779571533,0.9511227905750275
B07VMLFZ75,5/B07VMLFZ75.glb,1,1,3,3,4096,4096,4096,4096,16165,28888,0.5300000905990601,0.40999999351096506,0.5299999713897705
B07B4MSYNC,C/B07B4MSYNC.glb,1,1,3,3,2048,2048,2048,2048,5648,9980,0.8400841355323792,0.435824453830719,0.8427537381649017
B07MFYTSC8,8/B07MFYTSC8.glb,1,1,3,3,4096,4096,4096,4096,5812,8444,1.0621321201324463,0.49395519495010376,0.6002194583415985
B082VL8WPL,L/B082VL8WPL.glb,1,1,3,3,4096,4096,4096,4096,609185,1161464,2.2618677616119385,0.8009421825408936,1.0701575875282288
B07B4MRP16,6/B07B4MRP16.glb,1,1,3,3,4096,4096,4096,4096,3226,5632,0.9910635054111481,0.4935455620288849,0.8423267900943756
B082DFP8N8,8/B082DFP8N8.glb,1,1,3,3,4096,4096,4096,4096,19699,27008,1.0159063339233398,0.7619991302490234,0.4697539061307907
B07JGY5LL1,1/B07JGY5LL1.glb,1,1,3,3,4096,4096,4096,4096,5839,5764,1.5999457359410492,0.8999218599225859,0.4198617905503001
B085FJR494,4/B085FJR494.glb,1,1,3,3,4096,4096,4096,4096,23448,42490,0.7983956634998322,1.0131276845932007,1.0431338250637054
B085FJR48X,X/B085FJR48X.glb,1,1,3,3,4096,4096,4096,4096,23448,42490,0.7983956634998322,1.0131276845932007,1.0431338250637054
B084QWW4LR,R/B084QWW4LR.glb,1,1,3,3,4096,4096,4096,4096,17461,29252,1.2195823788642883,0.6975923180580139,0.307533323764801
B084T9V3PP,P/B084T9V3PP.glb,1,1,3,3,4096,4096,4096,4096,8796,15160,0.5100603401660919,0.5609296560287476,0.4591677337884903
B075X4F5CB,B/B075X4F5CB.glb,1,1,3,3,4096,4096,4096,4096,46532,87508,1.4819781184196472,0.8902791142463684,0.8876839280128479
B0861TDHVX,X/B0861TDHVX.glb,1,1,3,3,4096,4096,4096,4096,17816,32368,0.3759199380874634,0.6095999479293823,0.3759199380874634
B07B4VY12X,X/B07B4VY12X.glb,1,1,3,3,2048,2048,2048,2048,14605,25148,1.714436113834381,1.4807114601135254,2.2445801496505737
B07B4W2PH8,8/B07B4W2PH8.glb,1,1,3,3,2048,2048,2048,2048,10146,18240,1.7227091789245605,1.329720139503479,2.1417763233184814
B07B4MN2W9,9/B07B4MN2W9.glb,1,1,3,3,2048,2048,2048,2048,3832,6656,0.8184252679347992,0.49582725763320923,0.6341718137264252
B07Y2B738L,L/B07Y2B738L.glb,1,1,3,3,4096,4096,4096,4096,68220,115094,0.6451599895954132,0.45465999841690063,0.5994399785995483
B082Q955WS,S/B082Q955WS.glb,1,1,3,3,4096,4096,4096,4096,17227,30688,0.7628326416015625,0.8389323353767395,0.7867741882801056
B0831Q111L,L/B0831Q111L.glb,1,1,3,3,4096,4096,4096,4096,3485,5920,0.28443342447280884,0.32022643089294434,0.28445956110954285
B0825DBSV5,5/B0825DBSV5.glb,1,1,3,3,4096,4096,4096,4096,15380,28720,0.3006522208452225,0.6296092867851257,0.30065229535102844
B07BWMSQ7S,S/B07BWMSQ7S.glb,1,1,3,3,4096,4096,4096,4096,16329,27136,2.4670886993408203,0.6633308529853821,1.135940670967102
B082VLJR5V,V/B082VLJR5V.glb,1,1,3,3,4096,4096,4096,4096,31827,57780,0.7777760028839111,1.0794999599456787,0.8991599977016449
B07QJXW4JR,R/B07QJXW4JR.glb,1,1,3,3,4096,4096,4096,4096,25295,44740,1.6510392427444458,0.9652435779571533,0.9645310640335083
B076HDDMKM,M/B076HDDMKM.glb,1,1,3,3,2048,2048,2048,2048,3177,5795,0.3987991511821747,0.8969757556915283,0.5564617067575455
B083YFL9J5,5/B083YFL9J5.glb,1,1,3,3,4096,4096,4096,4096,2358,4440,0.16980914771556854,0.1525147408246994,0.16980914771556854
B07Y3PY74C,C/B07Y3PY74C.glb,1,1,3,3,4096,4096,4096,4096,12791,23732,0.38052457571029663,0.7036072611808777,0.4356304109096527
B07TSTJM5G,G/B07TSTJM5G.glb,1,1,3,3,4096,4096,4096,4096,21420,34032,0.29999998211860657,0.5999999642372131,0.28999999165534973
B082QBH69W,W/B082QBH69W.glb,1,1,3,3,4096,4096,4096,4096,11044,19784,0.7619594037532806,0.8382001519203186,0.78739994764328
B082VMDFXN,N/B082VMDFXN.glb,1,1,3,3,4096,4096,4096,4096,29427,54960,1.6192122101783752,0.902411937713623,0.9600003659725189
B07M6PK8LT,T/B07M6PK8LT.glb,1,2,4,4,4096,4096,4096,4096,5326,8838,0.2392197698354721,0.3994373381137848,0.23921958357095718
B082VLDSGL,L/B082VLDSGL.glb,1,1,3,3,4096,4096,4096,4096,589500,1161464,1.9201018810272217,0.7999559044837952,1.0696139931678772
B07B4FZXK2,2/B07B4FZXK2.glb,1,1,3,3,4096,4096,4096,4096,16542,26986,1.2575697302818298,0.7546806335449219,2.7312487363815308
B07H8T39V6,6/B07H8T39V6.glb,1,1,3,3,4096,4096,4096,4096,1762,1752,1.9499579017258009,0.9697722007061484,2.0797517299652
B073G82B5L,L/B073G82B5L.glb,1,1,3,3,2048,2048,2048,2048,6856,12000,1.2974457740783691,0.8886507153511047,0.7785525918006897
B07MFYTSDF,F/B07MFYTSDF.glb,1,1,3,3,4096,4096,4096,4096,24000,31228,1.067858099937439,0.7531627416610718,0.3971864581108093
B07S4CDHRD,D/B07S4CDHRD.glb,1,1,3,3,4096,4096,4096,4096,5028,6268,0.599947952343882,0.814831972122192,0.29590625542630977
B075X4T472,2/B075X4T472.glb,1,1,3,3,2048,2048,2048,2048,31782,43560,2.278140664100647,0.854761004447937,0.9413541853427887
B07HZ1LXVC,C/B07HZ1LXVC.glb,1,1,3,3,2048,2048,2048,2048,27439,50354,2.245728373527527,0.9298936128616333,0.9029795825481415
B07GFRCZWY,Y/B07GFRCZWY.glb,1,1,3,3,4096,4096,4096,4096,3282,3564,1.0966003332708345,0.7348219475557936,0.5600701236012138
B07BZ8LJ52,2/B07BZ8LJ52.glb,1,1,3,3,2048,2048,2048,2048,7523,13488,0.6233043968677521,0.8524647951126099,0.5733144581317902
B07B4MFJZT,T/B07B4MFJZT.glb,1,1,3,3,2048,2048,2048,2048,13415,24312,1.8838306665420532,0.9630358815193176,0.9503245055675507
B083YFPZ7X,X/B083YFPZ7X.glb,1,1,3,3,4096,4096,4096,4096,5797,10800,0.20775477588176727,0.1901366412639618,0.2077547237277031
B07HPNBTJX,X/B07HPNBTJX.glb,1,1,3,3,2048,2048,2048,2048,19082,33472,1.8055695295333862,0.9072328805923462,1.0183174014091492
B0842LKSS4,4/B0842LKSS4.glb,1,1,3,3,4096,4096,4096,4096,2184,3840,0.13894090056419373,0.12973031401634216,0.1389409303665161
B07QT4HWRP,P/B07QT4HWRP.glb,1,1,3,3,4096,4096,4096,4096,49644,79916,0.6730000532728366,1.1870001292824592,0.7240000292934174
B07FFWSBBF,F/B07FFWSBBF.glb,1,1,3,3,4096,4096,4096,4096,6371,7712,1.015999972820282,1.2191998958587646,0.45719996094703674
B07BW8QTXH,H/B07BW8QTXH.glb,1,1,3,3,2048,2048,2048,2048,57005,105024,2.95583176612854,0.8998122811317444,1.9391818046569824
B0824FS7PM,M/B0824FS7PM.glb,1,1,3,3,4096,4096,4096,4096,82766,158820,0.3175000846385956,0.5673048496246338,0.3175002187490463
B07MM5FY7X,X/B07MM5FY7X.glb,1,1,3,3,4096,4096,4096,4096,3969,5540,1.0571779012680054,0.7803936004638672,0.5245401263237
B085FH4N3Y,Y/B085FH4N3Y.glb,1,1,3,3,4096,4096,4096,4096,42515,76434,0.8803756237030029,0.9587138891220093,1.4779900312423706
B07B4YXRGY,Y/B07B4YXRGY.glb,1,1,3,3,2048,2048,2048,2048,10146,18240,1.7227091789245605,1.329720139503479,2.1417763233184814
B08554ZRTS,S/B08554ZRTS.glb,1,1,3,3,4096,4096,4096,4096,32191,58912,0.5486399531364441,0.8155346512794495,0.5968999266624451
B082VLYCPC,C/B082VLYCPC.glb,1,1,3,3,4096,4096,4096,4096,29646,55268,2.036205530166626,0.9018585681915283,0.9600003361701965
B075X3S2Z1,1/B075X3S2Z1.glb,1,1,4,4,2048,2048,2048,2048,5635,8780,0.2510990798473358,0.4293656349182129,0.2512642592191696
B07JBB5PHH,H/B07JBB5PHH.glb,1,1,3,3,2048,2048,2048,2048,22653,41656,2.581216335296631,0.7010154724121094,1.1023864150047302
B07LC9HXSF,F/B07LC9HXSF.glb,1,1,3,3,4096,4096,4096,4096,2691,3928,0.44999995827674866,1.8299415111541748,0.4204764813184738
B07QJ23K4C,C/B07QJ23K4C.glb,1,1,3,3,4096,4096,4096,4096,8979,15696,2.1430283784866333,1.2613258361816406,2.237687826156616
B07DMG7VGK,K/B07DMG7VGK.glb,1,1,3,3,4096,4096,4096,4096,2788,3844,0.861059844493866,0.9905999302864075,0.8610599935054779
B07DBHCKK5,5/B07DBHCKK5.glb,1,1,4,4,2048,2048,2048,2048,9911,16830,0.383279025554657,0.733008086681366,0.38327907025814056
B07B4MF2N5,5/B07B4MF2N5.glb,1,1,3,3,2048,2048,2048,2048,34127,63396,2.02850341796875,0.8628027439117432,0.7478711009025574
B07QQ7Y4R9,9/B07QQ7Y4R9.glb,1,1,3,3,4096,4096,4096,4096,19723,35544,2.03428673744202,0.8989059909414168,1.4198603284992355
B0825DBY38,8/B0825DBY38.glb,1,1,3,3,4096,4096,4096,4096,21305,35508,0.13119331002235413,0.3429271876811981,0.4696475863456726
B07ZTPL42H,H/B07ZTPL42H.glb,1,1,3,3,4096,4096,4096,4096,54128,90606,2.0961620807647705,0.7577980160713196,1.6580188870429993
B0856F5NYC,C/B0856F5NYC.glb,1,1,3,3,4096,4096,4096,4096,1664,1376,1.5287435054779053,0.5930972099304199,2.049986243247986
B07K8V2JRF,F/B07K8V2JRF.glb,1,1,3,3,4096,4096,4096,4096,40123,71176,2.2999999165534715,0.8600000170780209,1.5799999325430725
B07B4GXND7,7/B07B4GXND7.glb,1,1,3,3,2048,2048,2048,2048,30472,55828,1.9869836568832397,0.8466982841491699,0.9563007056713104
B084MM451K,K/B084MM451K.glb,1,1,3,3,4096,4096,4096,4096,37138,67400,1.1176646947860718,0.749292254447937,0.3985348790884018
B073G6T3GM,M/B073G6T3GM.glb,1,1,3,3,2048,2048,2048,2048,5034,9552,0.44297759234905243,0.5019114017486572,0.4941695034503937
B07B4ML8YQ,Q/B07B4ML8YQ.glb,1,1,3,3,2048,2048,2048,2048,16280,27712,0.7725996971130371,0.49930277466773987,0.5689058005809784
B07VDD47GT,T/B07VDD47GT.glb,1,1,3,3,4096,4096,4096,4096,15512,20916,0.6299999952316284,0.5999999619665597,0.3999999314546585
B07B4Y45GY,Y/B07B4Y45GY.glb,1,1,3,3,2048,2048,2048,2048,21501,26621,1.5508147478103638,0.8555868864059448,0.4632876068353653
B082XLWBDL,L/B082XLWBDL.glb,1,1,3,3,4096,4096,4096,4096,13428,25296,1.1420866250991821,0.3551231324672699,1.0100220143795013
B07SGZNFWT,T/B07SGZNFWT.glb,1,1,3,3,4096,4096,4096,4096,4330,6256,0.9300000667572021,0.3299999847239049,0.9300000071525574
B0857JXC9D,D/B0857JXC9D.glb,1,1,3,3,4096,4096,4096,4096,95850,163832,0.5689600110054016,1.0718799829483032,0.579120010137558
B076V9MWFL,L/B076V9MWFL.glb,1,1,3,3,4096,4096,4096,4096,14254,22998,0.29320403933525085,0.2932046949863434,0.040263831615448
B07FFVJK1V,V/B07FFVJK1V.glb,1,1,3,3,4096,4096,4096,4096,19282,32738,1.7525999171197348,0.9906000144699334,0.990599962238381
B086JJGN3C,C/B086JJGN3C.glb,1,1,3,3,4096,4096,4096,4096,15548,26908,0.49529996514320374,0.901699960231781,0.6095999777317047
B085GWXXNR,R/B085GWXXNR.glb,1,1,3,3,4096,4096,4096,4096,22345,40020,0.7941170930862427,1.0209052562713623,0.9404529333114624
B07FJWDWBV,V/B07FJWDWBV.glb,1,1,3,3,4096,4096,4096,4096,21329,38786,0.9827560186386108,1.0463409423828125,0.9825752079486847
B07BWMSQ6Q,Q/B07BWMSQ6Q.glb,1,1,3,3,2048,2048,2048,2048,29332,51392,2.9491729736328125,0.815232515335083,2.007212281227112
B082XD1PKG,G/B082XD1PKG.glb,1,1,3,3,2048,2048,2048,2048,37852,70660,1.3207802772521973,0.38099998235702515,1.3207802772521973
B078J9MF2W,W/B078J9MF2W.glb,1,1,3,3,4096,4096,4096,4096,8286,14732,1.0699992179870605,0.9900000212710509,1.0700000524520874
B07HPQYW7G,G/B07HPQYW7G.glb,1,1,3,3,4096,2048,4096,2048,257351,495536,1.9397736191749573,0.764853366558782,0.9744902551174164
B079V9LW6Z,Z/B079V9LW6Z.glb,1,1,3,3,2048,2048,2048,2048,21212,31040,0.4356180429458618,0.4379572868347168,0.15564569354057323
B07MQF8SG7,7/B07MQF8SG7.glb,1,1,3,3,4096,4096,4096,4096,23998,31228,1.067858099937439,0.7531627416610718,0.3971864581108093
B073ZSL7Y1,1/B073ZSL7Y1.glb,1,1,3,3,2048,2048,2048,2048,19884,34056,2.472054123878479,0.9877434372901917,2.462977409362793
B07QFP52CY,Y/B07QFP52CY.glb,1,1,3,3,4096,4096,4096,4096,5164,9000,0.7509914040565491,0.47600099444389343,0.6030769944190979
B082QBBY8X,X/B082QBBY8X.glb,1,1,3,3,4096,4096,4096,4096,36773,69426,2.0095152854919434,1.0180037021636963,1.0715715289115906
B07QFP4ZG4,4/B07QFP4ZG4.glb,1,1,3,3,4096,4096,4096,4096,35063,61372,2.1329152584075928,0.9653396606445312,0.9388206303119659
B07DBDP9B1,1/B07DBDP9B1.glb,1,1,3,3,4096,4096,4096,4096,34501,59668,0.7370436191558838,0.8225144743919373,0.9017967283725739
B07QFRSM3N,N/B07QFRSM3N.glb,1,1,3,3,4096,4096,4096,4096,8979,15696,2.1341488361358643,1.2699999809265137,2.0119482278823853
B082XLB716,6/B082XLB716.glb,1,1,3,3,4096,4096,4096,4096,3145,5200,0.2242068499326706,1.75252366065979,0.2242068648338318
B075X4HZVX,X/B075X4HZVX.glb,1,1,3,3,2048,2048,2048,2048,18657,33388,0.7242739796638489,1.052266001701355,0.9118044674396515
B07B4D49HD,D/B07B4D49HD.glb,1,1,3,3,4096,4096,4096,4096,16192,27540,0.7725996971130371,0.5039032101631165,0.568905770778656
B07L8DC8MC,C/B07L8DC8MC.glb,1,1,3,3,4096,4096,4096,4096,4688,6184,0.7618363499641418,0.876349151134491,0.5839779376983643
B07TZQZ1DJ,J/B07TZQZ1DJ.glb,1,1,3,3,4096,4096,4096,4096,27514,52196,0.5499100089073181,1.0413999557495117,0.5598457157611847
B0824FJCWG,G/B0824FJCWG.glb,1,1,3,3,4096,4096,4096,4096,19538,30464,0.35622037947177887,1.4872016906738281,0.35622046887874603
B0825DKP92,2/B0825DKP92.glb,1,1,3,3,4096,4096,4096,4096,35996,67640,0.25400450825691223,0.4521135091781616,0.25400450825691223
B0857JNJ51,1/B0857JNJ51.glb,1,1,3,3,4096,4096,4096,4096,11758,21012,0.5740005373954773,1.0679652690887451,0.5609486699104309
B00NO73Q84,4/B00NO73Q84.glb,1,1,3,3,4096,4096,4096,4096,17812,29768,0.19811999016845733,0.068579994122035,0.431799948215484
B074VMF3L5,5/B074VMF3L5.glb,1,1,3,3,2048,2048,2048,2048,66050,131072,0.4349573105573654,0.4169253408908844,0.24655490671284497
B0853P738S,S/B0853P738S.glb,1,1,3,3,4096,4096,4096,4096,31878,37112,0.3685457110404968,0.23734039068222046,0.27804017066955566
B07QGWPJXX,X/B07QGWPJXX.glb,1,1,3,3,4096,4096,4096,4096,10799,17933,1.625599980354309,1.625599980354309,2.1969839334487915
B07B4VXZZX,X/B07B4VXZZX.glb,1,1,3,3,2048,2048,2048,2048,11211,19828,1.5874944925308228,1.2748364210128784,2.1959455013275146
B07FJVXVNW,W/B07FJVXVNW.glb,1,1,3,3,4096,4096,4096,4096,41081,39860,0.7873999774456024,0.3556000292301178,1.9050000309944153
B082Q97534,4/B082Q97534.glb,1,1,3,3,4096,4096,4096,4096,141959,262592,2.3117218017578125,0.9749656319618225,0.9654784798622131
B085GXH67Y,Y/B085GXH67Y.glb,1,1,3,3,4096,4096,4096,4096,21596,39120,0.8647907674312592,1.0667999982833862,1.0667999684810638
B07MQF767T,T/B07MQF767T.glb,1,1,3,3,4096,4096,4096,4096,3321,4560,1.0571779012680054,0.7803936004638672,0.5042963325977325
B0825D873D,D/B0825D873D.glb,1,1,3,3,4096,4096,4096,4096,7591,11980,0.3808561712503433,1.478279948234558,0.38085612654685974
B07L8F4XLN,N/B07L8F4XLN.glb,1,1,3,3,4096,4096,4096,4096,4010,5592,1.2192003726959229,0.8508999347686768,0.6096000075340271
B07F2X89KT,T/B07F2X89KT.glb,1,1,3,3,4096,4096,4096,4096,11023,17854,0.8865159153938293,0.44933539628982544,0.4995908737182617
B07HSDNSL9,9/B07HSDNSL9.glb,1,1,3,3,2048,2048,2048,2048,14910,21302,1.7129212617874146,2.0019655227661133,2.1123316287994385
B0853P7JVP,P/B0853P7JVP.glb,1,1,3,3,4096,4096,4096,4096,11128,14574,0.21275821328163147,0.11959249526262283,0.16807080268859842
B083YFP9DH,H/B083YFP9DH.glb,1,1,3,3,4096,4096,4096,4096,2537,4560,0.12388691306114197,0.10919681191444397,0.12388692796230316
B07CZ6P7QP,P/B07CZ6P7QP.glb,1,1,3,3,4096,4096,4096,4096,5510,8148,0.40690795830181564,0.6073648563163879,0.40690799456414034
B07F2M343C,C/B07F2M343C.glb,1,1,3,3,4096,4096,4096,4096,9451,16622,0.40639999508857727,0.6095999479293823,0.40639999508857727
B082Q9C9YJ,J/B082Q9C9YJ.glb,1,1,3,3,4096,4096,4096,4096,72519,130044,2.0305994749069214,0.914455771446228,0.8652752637863159
B07BZQR5T5,5/B07BZQR5T5.glb,1,1,3,3,2048,2048,2048,2048,7576,13608,0.6233043968677521,0.8524647951126099,0.573314443230629
B07PSYZ1RW,W/B07PSYZ1RW.glb,1,1,3,3,4096,4096,4096,4096,49055,77120,0.7874000674058355,0.863599956035614,0.38861334257040436
B0825CXG81,1/B0825CXG81.glb,1,1,3,3,4096,4096,4096,4096,43632,83732,0.22773323953151703,0.44442224502563477,0.22773316502571106
B082VLJ7Y2,2/B082VLJ7Y2.glb,1,1,3,3,4096,4096,4096,4096,9406,16636,1.0699999332427979,0.8757169842720032,1.100000023841858
B082XLFFCG,G/B082XLFFCG.glb,1,1,3,3,4096,4096,4096,4096,9019,15432,0.1534019112586975,0.4801866114139557,0.1534019112586975
B07J2LR5C1,1/B07J2LR5C1.glb,1,1,3,3,4096,4096,4096,4096,67583,72336,2.250797986984253,0.8104228973388672,0.5213001370429993
B0857JW1B9,9/B0857JW1B9.glb,1,1,3,3,4096,4096,4096,4096,99370,154048,0.48005998134613037,0.8128001689910889,0.5511800646781921
